Date: 15-Feb-2016 15:28:54
Experiment: Emotional action task - AAT2
Version: 4.01
Subject: 01
Time startup: 396.075983
Time of start Experiment: 409.124764

======================================================
exp	block_nr	trl_nr	blocktype	blockInst	stim_side	stim_type	stim_nr	flip_int	ITI	T_fixation_onset	T_movie_start	T_stim_onset	T_stim_offset	T_movie_offset	T_movie2_start	T_feedback	T_start_ITI	T_start_IBI	SRT	corr	no_resp	resp	force		

1	1	32	3	1	2	1	12	0.013329	0.800000	234.809407	235.009030	235.009030	235.209110	236.382023	236.395362	236.821862	233.502925	0	1.372860	0	1	2	0	
1	2	1	1	0	1	1	33	0.013329	0.700000	243.219731	243.419374	244.085927	244.285873	244.792350	244.805677	245.232186	242.006802	238.154588	0.700000	0	1	2	0	
1	2	2	1	0	2	1	26	0.013329	0.900000	247.964662	248.164338	248.790933	248.990859	249.537191	249.550520	249.977145	246.551590	0	0.750000	0	1	2	0	
1	2	3	1	0	2	2	2	0.013329	0.600000	252.389772	252.589399	253.255992	253.455911	253.962396	253.975729	254.402215	251.283234	0	0.700000	0	1	1	0	
1	2	4	1	0	2	2	24	0.013329	0.800000	257.014779	257.214410	257.840852	258.040939	258.587392	258.600656	259.027257	255.708295	0	0.750000	0	1	1	0	
1	2	5	1	0	1	1	7	0.013329	0.600000	261.439865	261.639494	262.212774	262.412695	263.012469	263.025818	263.452341	260.333318	0	0.800000	0	1	2	0	
1	2	6	1	0	2	2	38	0.013329	0.600000	265.864945	266.064562	266.637845	266.837781	267.437602	267.450901	267.877469	264.758386	0	0.800000	0	1	1	0	
1	2	7	1	0	2	1	20	0.013329	1	270.689847	270.889522	271.409454	271.609408	272.262510	272.275838	272.702358	269.183468	0	0.850000	0	1	2	0	
1	2	8	1	0	1	1	3	0.013329	0.900000	275.421607	275.621183	276.087789	276.287750	276.994151	277.007486	277.433995	274.008423	0	0.900000	0	1	2	0	
1	2	9	1	0	2	2	11	0.013329	0.800000	280.046538	280.246184	280.766125	280.966051	281.619161	281.632491	282.058832	278.740058	0	0.850000	0	1	2	0	
1	2	10	1	0	1	2	31	0.013329	0.900000	284.778135	284.977843	285.444457	285.644382	286.350800	286.364114	286.790643	283.365044	0	0.900000	0	1	2	0	
1	2	11	1	0	2	1	25	0.013329	1	289.603120	289.802903	290.229407	290.429334	291.175735	291.189065	291.615582	288.096709	0	0.950000	0	1	2	0	
1	2	12	1	0	1	2	4	0.013329	0.700000	294.148149	294.347803	294.774432	294.974350	295.720774	295.734122	296.160622	292.934978	0	0.950000	0	1	1	0	
1	2	13	1	0	2	1	28	0.013329	0.800000	298.773153	298.972798	299.346154	299.546072	300.345783	300.359122	300.785625	297.466685	0	1.000000	0	1	2	0	
1	2	14	1	0	1	2	26	0.013329	0.900000	303.504794	303.704418	304.077756	304.277712	305.077434	305.090681	305.517272	302.091685	0	1.000000	0	1	2	0	
1	2	15	1	0	2	2	20	0.013329	0.800000	308.129796	308.329439	308.649469	308.849424	309.702446	309.715748	310.142281	306.823359	0	1.050000	0	1	2	0	
1	2	16	1	0	2	1	15	0.013329	0.800000	312.754828	312.954449	313.274498	313.474417	314.327449	314.340774	314.767294	311.448347	0	1.050000	0	1	1	0	
1	2	17	1	0	1	1	31	0.013329	1	317.566429	317.766101	318.032796	318.232702	319.139042	319.152383	319.578914	316.060030	0	1.100000	0	1	1	0	
1	2	18	1	0	2	1	34	0.013329	0.900000	322.311395	322.511019	322.737786	322.937704	323.884086	323.897344	324.323819	320.898320	0	1.150000	0	1	1	0	
1	2	19	1	0	1	2	16	0.013329	0.700000	326.843120	327.042759	327.309307	327.509223	328.415738	328.429058	328.855580	325.629937	0	1.100000	0	1	2	0	
1	2	20	1	0	1	1	38	0.013329	0.700000	331.374797	331.574475	331.747851	331.947847	332.947431	332.960772	333.387300	330.161647	0	1.200000	0	1	2	0	
1	2	21	1	0	2	2	3	0.013329	1	336.199759	336.399400	336.626129	336.826062	337.772405	337.785717	338.212227	334.693343	0	1.150000	0	1	1	0	
1	2	22	1	0	1	2	6	0.013329	0.900000	340.931468	341.131067	341.304456	341.504427	342.504029	342.517346	342.943858	339.518320	0	1.200000	0	1	1	0	
1	2	23	1	0	1	2	28	0.013329	0.600000	345.383100	345.582765	345.702876	345.902806	346.955744	346.969090	347.395613	344.276596	0	1.250000	0	1	1	0	
1	2	24	1	0	2	1	23	0.013329	0.600000	349.808214	350.007835	350.127946	350.327880	351.380807	351.394177	351.820714	348.701664	0	1.250000	0	1	1	0	
1	2	25	1	0	1	2	30	0.013329	0.700000	354.353259	354.552892	354.619527	354.819612	355.925873	355.939196	356.365723	353.140063	0	1.300000	0	1	1	0	
1	2	26	1	0	1	1	13	0.013329	0.600000	358.778302	358.977975	359.044608	359.244694	360.350974	360.364291	360.790827	357.671813	0	1.300000	0	1	1	0	
1	2	27	1	0	2	1	5	0.013329	0.700000	363.323363	363.522999	363.549664	363.749595	364.895999	364.909321	365.335851	362.110207	0	1.350000	0	1	1	0	
1	2	28	1	0	2	2	1	0.013329	0.900000	368.055026	368.254670	368.281455	368.481367	369.627639	369.640976	370.067331	366.641916	0	1.350000	0	1	2	0	
1	2	29	1	0	1	1	12	0.013329	1	372.879954	373.079585	373.079585	373.279498	374.452582	374.465911	374.892430	371.373552	0	1.372860	0	1	2	0	
1	2	30	1	0	2	2	25	0.013329	1	377.718226	377.917855	377.917855	378.117942	379.290848	379.304182	379.730677	376.211844	0	1.372860	0	1	2	0	
1	2	31	1	0	1	2	29	0.013329	0.700000	382.263267	382.462892	382.462892	382.662816	383.835890	383.849220	384.275706	381.050095	0	1.372860	0	1	2	0	
1	2	32	1	0	1	1	8	0.013329	0.800000	386.888267	387.087906	387.087906	387.287989	388.460877	388.474205	388.900750	385.581786	0	1.372860	0	1	2	0	
1	3	1	2	0	1	1	7	0.013329	0.600000	401.589645	401.789342	402.455874	402.655820	403.162289	403.175631	403.602150	400.483393	390.220117	0.700000	0	1	2	0	
1	3	2	2	0	1	1	4	0.013329	0.600000	406.028066	406.227739	406.854154	407.054081	407.600706	407.614056	408.040554	404.921591	0	0.750000	0	1	1	0	
1	3	3	2	0	2	1	17	0.013329	1	410.866351	411.066006	411.639283	411.839205	412.438985	412.452309	412.878821	409.359969	0	0.800000	0	1	1	0	
1	3	4	2	0	1	2	16	0.013329	0.700000	415.411408	415.611024	416.277461	416.477379	416.983858	416.997190	417.423689	414.198219	0	0.700000	0	1	2	0	
1	3	5	2	0	2	2	33	0.013329	0.700000	419.943095	420.142756	420.769314	420.969263	421.515727	421.529057	421.955568	418.729953	0	0.750000	0	1	1	0	
1	3	6	2	0	2	1	10	0.013329	0.900000	424.688058	424.887713	425.407668	425.607603	426.260688	426.274018	426.700548	423.274969	0	0.850000	0	1	1	0	
1	3	7	2	0	1	1	11	0.013329	1	429.526334	429.725974	430.192674	430.392550	431.098939	431.112287	431.538845	428.019928	0	0.900000	0	1	1	0	
1	3	8	2	0	2	2	36	0.013329	0.700000	434.071362	434.271013	434.844292	435.044206	435.644010	435.657330	436.083853	432.858202	0	0.800000	0	1	1	0	
1	3	9	2	0	2	2	24	0.013329	0.600000	438.496539	438.696114	439.216072	439.415987	440.069092	440.082411	440.508941	437.389941	0	0.850000	0	1	2	0	
1	3	10	2	0	2	1	22	0.013329	0.900000	443.241443	443.441079	443.867724	444.067651	444.814061	444.827376	445.253892	441.828335	0	0.950000	0	1	2	0	
1	3	11	2	0	1	2	38	0.013329	0.900000	447.959723	448.159379	448.626021	448.825953	449.532376	449.545685	449.972215	446.546620	0	0.900000	0	1	2	0	
1	3	12	2	0	1	2	34	0.013329	0.800000	452.571436	452.771052	453.197706	453.397635	454.144074	454.157383	454.583887	451.264945	0	0.950000	0	1	2	0	
1	3	13	2	0	2	1	26	0.013329	0.600000	456.983172	457.182828	457.556161	457.756021	458.555778	458.569133	458.995648	455.876611	0	1.000000	0	1	1	0	
1	3	14	2	0	1	1	32	0.013329	1	461.808193	462.007753	462.327834	462.527779	463.380753	463.394071	463.820590	460.301695	0	1.050000	0	1	1	0	
1	3	15	2	0	1	2	28	0.013329	0.700000	466.339815	466.539474	466.912649	467.112744	467.912448	467.925771	468.352293	465.126651	0	1.000000	0	1	1	0	
1	3	16	2	0	2	1	30	0.013329	0.800000	470.964852	471.164483	471.431170	471.631090	472.537459	472.550794	472.977134	469.658359	0	1.100000	0	1	2	0	
1	3	17	2	0	2	1	28	0.013329	0.800000	475.576508	475.776136	476.002887	476.202813	477.149165	477.162473	477.588987	474.270009	0	1.150000	0	1	1	0	
1	3	18	2	0	2	2	25	0.013329	0.900000	480.308171	480.507792	480.827827	481.027753	481.880773	481.894120	482.320616	478.895051	0	1.050000	0	1	2	0	
1	3	19	2	0	1	2	3	0.013329	0.800000	484.933175	485.132813	485.399504	485.599434	486.505806	486.519150	486.945618	483.626690	0	1.100000	0	1	2	0	
1	3	20	2	0	1	1	31	0.013329	0.800000	489.558171	489.757811	489.931072	490.131001	491.130793	491.144125	491.570635	488.251705	0	1.200000	0	1	1	0	
1	3	21	2	0	2	1	3	0.013329	0.700000	494.116556	494.316170	494.436287	494.636217	495.689169	495.702513	496.129011	492.903370	0	1.250000	0	1	1	0	
1	3	22	2	0	1	2	35	0.013329	1	498.941480	499.141110	499.367846	499.567783	500.514111	500.527443	500.953929	497.435102	0	1.150000	0	1	1	0	
1	3	23	2	0	1	1	35	0.013329	1	503.779756	503.979377	504.046004	504.246091	505.352378	505.365713	505.792241	502.273353	0	1.300000	0	1	2	0	
1	3	24	2	0	1	1	1	0.013329	0.700000	508.311424	508.511098	508.537806	508.737839	509.884100	509.897413	510.323938	507.098285	0	1.350000	0	1	2	0	
1	3	25	2	0	2	2	21	0.013329	0.600000	512.736541	512.936201	513.109461	513.309521	514.309173	514.322497	514.749016	511.629985	0	1.200000	0	1	1	0	
1	3	26	2	0	2	2	29	0.013329	1	517.574741	517.774452	517.894537	518.094457	519.147412	519.160765	519.587307	516.068416	0	1.250000	0	1	2	0	
1	3	27	2	0	1	2	27	0.013329	0.600000	521.999889	522.199528	522.266161	522.466253	523.572552	523.585832	524.012382	520.893332	0	1.300000	0	1	1	0	
1	3	28	2	0	1	1	12	0.013329	0.800000	526.638312	526.837878	526.837878	527.037970	528.210851	528.224189	528.650680	525.331757	0	1.372860	0	1	2	0	
1	3	29	2	0	1	2	17	0.013329	0.900000	531.369870	531.569501	531.596150	531.796078	532.942509	532.955801	533.382338	529.956761	0	1.350000	0	1	1	0	
1	3	30	2	0	2	1	23	0.013329	0.800000	535.994863	536.194528	536.194528	536.394430	537.567501	537.580858	538.007360	534.688407	0	1.372860	0	1	1	0	
1	3	31	2	0	2	2	10	0.013329	0.900000	540.726514	540.926150	540.926150	541.126060	542.299169	542.312472	542.739004	539.313417	0	1.372860	0	1	1	0	
1	3	32	2	0	2	2	19	0.013329	0.700000	545.271554	545.471195	545.471195	545.671267	546.844160	546.857511	547.284006	544.058405	0	1.372860	0	1	1	0	
1	4	1	3	2	1	2	7	0.013329	0.800000	553.868499	554.068147	554.068147	554.268198	555.441111	555.454414	555.880947	552.562230	548.603444	1.372860	0	1	2	0	
1	4	2	3	2	1	1	14	0.013329	1	558.706706	558.906385	558.906385	559.106459	560.279383	560.292692	560.719221	557.200355	0	1.372860	0	1	1	0	
1	4	3	3	2	2	2	17	0.013329	0.900000	563.438389	563.638016	563.638016	563.838102	565.011004	565.024338	565.450847	562.025297	0	1.372860	0	1	1	0	
1	4	4	3	2	2	2	36	0.013329	1	568.263323	568.462955	568.462955	568.662879	569.835956	569.849284	570.275778	566.756913	0	1.372860	0	1	1	0	
1	4	5	3	2	2	1	33	0.013329	0.700000	572.808357	573.008015	573.008015	573.208066	574.380972	574.394319	574.820808	571.595190	0	1.372860	0	1	1	0	
1	4	6	3	2	1	2	3	0.013329	0.700000	577.340093	577.539703	577.539703	577.739626	578.912704	578.926029	579.352586	576.126886	0	1.372860	0	1	1	0	
1	4	7	3	2	2	1	24	0.013329	0.900000	582.058370	582.258039	582.258039	582.458100	583.631011	583.644339	584.070863	580.645282	0	1.372860	0	1	2	0	
1	4	8	3	2	1	2	9	0.013329	0.600000	586.496769	586.696445	586.696445	586.896511	588.069407	588.082747	588.509266	585.390236	0	1.372860	0	1	2	0	
1	4	9	3	2	1	1	21	0.013329	0.900000	591.215081	591.414775	591.414775	591.614820	592.787727	592.801044	593.227571	589.801989	0	1.372860	0	1	1	0	
1	4	10	3	2	2	1	36	0.013329	0.900000	595.960066	596.159744	596.159744	596.359783	597.532689	597.546023	597.972534	594.546971	0	1.372860	0	1	2	0	
1	4	11	3	2	2	2	32	0.013329	0.700000	600.491858	600.691414	600.691414	600.891370	602.064421	602.077715	602.504255	599.278596	0	1.372860	0	1	2	0	
1	4	12	3	2	2	1	5	0.013329	1	605.330036	605.529686	605.529686	605.729756	606.902676	606.916002	607.342523	603.823639	0	1.372860	0	1	2	0	
1	4	13	3	2	1	1	19	0.013329	0.700000	609.848428	610.048067	610.048067	610.248121	611.421045	611.434390	611.860915	608.635258	0	1.372860	0	1	2	0	
1	4	14	3	2	1	2	4	0.013329	0.800000	614.473437	614.673079	614.673079	614.872984	616.046032	616.059398	616.485939	613.166960	0	1.372860	0	1	2	0	
1	4	15	3	2	2	1	15	0.013329	0.800000	619.098411	619.298069	619.298069	619.498153	620.671093	620.684405	621.110937	617.791976	0	1.372860	0	1	1	0	
1	4	16	3	2	2	2	11	0.013329	0.700000	623.630175	623.829796	623.829796	624.029719	625.202810	625.216163	625.642632	622.416989	0	1.372860	0	1	1	0	
1	4	17	3	2	2	1	20	0.013329	1	628.455113	628.654773	628.654773	628.854817	630.027720	630.041056	630.467558	626.948710	0	1.372860	0	1	1	0	
1	4	18	3	2	1	2	16	0.013329	0.700000	632.999878	633.199782	633.199782	633.399815	634.572768	634.586098	635.012600	631.786999	0	1.372860	0	1	2	0	
1	4	19	3	2	2	2	15	0.013329	0.600000	637.438561	637.638184	637.638184	637.838107	639.011191	639.024551	639.451008	636.332025	0	1.372860	0	1	2	0	
1	4	20	3	2	2	2	29	0.013329	0.600000	641.876942	642.076586	642.076586	642.276519	643.449583	643.462905	643.889438	640.770419	0	1.372860	0	1	2	0	
1	4	21	3	2	1	1	7	0.013329	0.600000	646.315374	646.515026	646.515026	646.715089	647.887969	647.901331	648.327847	645.208815	0	1.372860	0	1	1	0	
1	4	22	3	2	1	1	13	0.013329	1	651.126992	651.326635	651.326635	651.526703	652.699618	652.712949	653.139451	649.620582	0	1.372860	0	1	2	0	
1	4	23	3	2	1	2	26	0.013329	0.600000	655.552082	655.751740	655.751740	655.951783	657.124693	657.138075	657.564538	654.445522	0	1.372860	0	1	1	0	
1	4	24	3	2	2	1	38	0.013329	0.800000	660.177096	660.376726	660.376726	660.576788	661.749655	661.763046	662.189539	658.870626	0	1.372860	0	1	2	0	
1	4	25	3	2	1	1	27	0.013329	0.900000	664.922023	665.121672	665.121672	665.321756	666.494669	666.507996	666.934496	663.508958	0	1.372860	0	1	1	0	
1	4	26	3	2	2	2	31	0.013329	0.600000	669.347124	669.546779	669.546779	669.746669	670.919739	670.933088	671.359579	668.240565	0	1.372860	0	1	1	0	
1	4	27	3	2	1	2	19	0.013329	1	674.172071	674.371707	674.371707	674.571764	675.744672	675.758017	676.184557	672.665650	0	1.372860	0	1	1	0	
1	4	28	3	2	1	2	2	0.013329	0.800000	678.797075	678.996718	678.996718	679.196763	680.369716	680.383035	680.809588	677.490597	0	1.372860	0	1	2	0	
1	4	29	3	2	2	1	1	0.013329	1	683.622007	683.821690	683.821690	684.021743	685.194652	685.207930	685.634481	682.115631	0	1.372860	1	0	1	861	
1	4	30	3	2	1	1	22	0.013329	0.600000	688.060400	688.260062	688.260062	688.459968	689.633019	689.646381	690.072937	686.953879	0	1.372860	1	0	2	1015	
1	4	31	3	2	2	2	23	0.013329	0.800000	692.685423	692.885081	692.885081	693.085158	694.258068	694.271391	694.697925	691.378938	0	1.372860	1	0	2	850	
1	4	32	3	2	1	1	31	0.013329	0.900000	697.417093	697.616749	697.616749	697.816788	698.989702	699.003032	699.429539	696.003993	0	1.372860	0	0	1	753	
2	1	1	2	0	1	1	15	0.013329	0.600000	709.559399	709.759062	709.759062	709.959108	711.132024	711.145358	711.571852	708.453091	705.947376	1.372860	1	0	2	240	
2	1	2	2	0	2	1	19	0.013329	1	714.424289	714.623968	714.623968	714.823869	715.996931	716.010280	716.436787	712.917921	0	1.372860	0	0	2	360	
2	1	3	2	0	1	2	33	0.013329	0.900000	719.182620	719.382264	719.382264	719.582167	720.755236	720.768554	721.195080	717.769494	0	1.372860	0	0	2	569	
2	1	4	2	0	1	2	7	0.013329	0.700000	723.754309	723.953933	723.953933	724.153994	725.326959	725.340262	725.766786	722.541155	0	1.372860	1	0	1	645	
2	1	5	2	0	2	1	37	0.013329	0.800000	728.419280	728.618938	728.618938	728.818861	729.991976	730.005248	730.431778	727.112833	0	1.372860	0	0	2	380	
2	1	6	2	0	2	2	9	0.013329	0.900000	733.910605	734.110493	734.110493	734.310371	735.483289	735.496631	735.923151	731.751168	0	1.372860	0	0	1	442	
2	1	7	2	0	2	2	17	0.013329	0.900000	738.668970	738.868621	738.868621	739.068676	740.241595	740.254923	740.681444	737.255864	0	1.372860	1	0	2	748	
2	1	8	2	0	1	1	29	0.013329	1	743.533889	743.733535	743.733535	743.933613	745.106534	745.119826	745.546368	742.027502	0	1.372860	0	1	2	0	
2	1	9	2	0	1	2	4	0.013329	1	748.372158	748.571792	748.571792	748.771872	749.944765	749.958111	750.384643	746.865750	0	1.372860	0	1	2	0	
2	1	10	2	0	2	1	35	0.013329	0.600000	752.797247	752.996862	752.996862	753.196954	754.369853	754.383245	754.809718	751.690684	0	1.372860	0	1	2	0	
2	1	11	2	0	1	1	28	0.013329	0.800000	757.435579	757.635235	757.635235	757.835136	759.008207	759.021524	759.448038	756.129110	0	1.372860	0	1	2	0	
2	1	12	2	0	2	2	38	0.013329	0.600000	761.887319	762.086939	762.086939	762.287088	763.459961	763.473273	763.899792	760.780918	0	1.372860	0	1	2	0	
2	1	13	2	0	1	1	30	0.013329	0.800000	766.512301	766.711979	766.711979	766.912053	768.084964	768.098267	768.524804	765.205835	0	1.372860	0	1	2	0	
2	1	14	2	0	1	2	30	0.013329	0.900000	771.257303	771.456969	771.456969	771.657020	772.829931	772.843263	773.269771	769.844192	0	1.372860	0	1	1	0	
2	1	15	2	0	2	2	18	0.013329	0.700000	775.802353	776.001991	776.001991	776.201904	777.374942	777.388291	777.814855	774.589187	0	1.372860	0	1	2	0	
2	1	16	2	0	1	2	29	0.013329	0.900000	780.547316	780.746973	780.746973	780.947025	782.119935	782.133261	782.559771	779.134205	0	1.372860	0	1	1	0	
2	1	17	2	0	2	1	33	0.013329	0.700000	785.092341	785.291995	785.291995	785.491896	786.664972	786.678366	787.104809	783.879195	0	1.372860	0	1	2	0	
2	1	18	2	0	2	1	18	0.013329	0.900000	789.850656	790.050272	790.050272	790.250196	791.423271	791.436606	791.863114	788.437562	0	1.372860	0	1	1	0	
2	1	19	2	0	1	2	24	0.013329	0.800000	794.488985	794.688613	794.688613	794.888700	796.061607	796.074940	796.501455	793.182491	0	1.372860	0	1	1	0	
2	1	20	2	0	1	1	3	0.013329	0.900000	799.247253	799.446903	799.446903	799.646831	800.819919	800.833215	801.259742	797.834191	0	1.372860	0	1	2	0	
2	1	21	2	0	1	2	20	0.013329	0.600000	803.672335	803.872030	803.872030	804.072075	805.245054	805.258301	805.684830	802.565865	0	1.372860	0	1	2	0	
2	1	22	2	0	2	2	10	0.013329	0.600000	808.124119	808.323725	808.323725	808.523650	809.696718	809.710042	810.136563	807.017556	0	1.372860	0	1	2	0	
2	1	23	2	0	2	1	17	0.013329	1	812.949037	813.148664	813.148664	813.348589	814.521666	814.534997	814.961473	811.442611	0	1.372860	0	1	1	0	
2	1	24	2	0	1	2	3	0.013329	0.600000	817.387437	817.587097	817.587097	817.786999	818.960067	818.973443	819.399913	816.280908	0	1.372860	0	1	1	0	
2	1	25	2	0	1	1	4	0.013329	0.800000	822.025771	822.225438	822.225438	822.425516	823.598422	823.611708	824.038253	820.719312	0	1.372860	0	1	2	0	
2	1	26	2	0	2	1	10	0.013329	0.900000	826.770742	826.970423	826.970423	827.170472	828.343384	828.356730	828.783216	825.357642	0	1.372860	0	1	2	0	
2	1	27	2	0	2	2	5	0.013329	0.700000	831.315780	831.515466	831.515466	831.715502	832.888413	832.901741	833.328255	830.102632	0	1.372860	0	1	2	0	
2	1	28	2	0	2	1	38	0.013329	0.700000	835.847500	836.047142	836.047142	836.247146	837.420118	837.433453	837.859981	834.634329	0	1.372860	0	1	1	0	
2	1	29	2	0	1	1	16	0.013329	0.700000	840.379203	840.578886	840.578886	840.778943	841.951843	841.965175	842.391678	839.166031	0	1.372860	0	1	1	0	
2	1	30	2	0	1	2	16	0.013329	0.800000	845.017539	845.217170	845.217170	845.417109	846.590214	846.603508	847.030018	843.711065	0	1.372860	0	1	1	0	
2	1	31	2	0	2	1	36	0.013329	0.800000	849.655883	849.855512	849.855512	850.055606	851.228505	851.241747	851.668419	848.349427	0	1.372860	0	1	1	0	
2	1	32	2	0	1	1	27	0.013329	0.700000	854.214264	854.413938	854.413938	854.613969	855.786882	855.800211	856.226716	853.001088	0	1.372860	0	1	2	0	
2	1	33	2	0	2	2	15	0.013329	1	859.065825	859.265486	859.265486	859.465408	860.638487	860.651792	861.078325	857.559479	0	1.372860	0	1	2	0	
2	1	34	2	0	2	2	26	0.013329	0.700000	863.597575	863.797197	863.797197	863.997123	865.170186	865.183520	865.610037	862.384392	0	1.372860	0	1	1	0	
2	1	35	2	0	1	1	20	0.013329	1	868.435812	868.635503	868.635503	868.835549	870.008456	870.021786	870.448299	866.929454	0	1.372860	0	1	1	0	
2	1	36	2	0	2	1	2	0.013329	1	873.287424	873.487091	873.487091	873.687120	874.860032	874.873388	875.299959	871.781048	0	1.372860	0	1	2	0	
2	1	37	2	0	2	2	14	0.013329	0.600000	877.725847	877.925492	877.925492	878.125396	879.298464	879.311792	879.738289	876.619307	0	1.372860	0	1	2	0	
2	1	38	2	0	1	2	27	0.013329	0.600000	882.164257	882.363906	882.363906	882.563954	883.736881	883.750216	884.176722	881.057708	0	1.372860	0	1	1	0	
